node_id,level1,level2,leaf_id,layer_id,flow,node_name,layer_name
403,1,2,105,2,5.06273e-4,ASV_00412,IT2
404,1,3,601,6,8.28874e-5,ASV_00413,UK2
405,1,2,182,2,4.3783e-4,ASV_00415,IT2
405,1,3,138,6,2.16653e-4,ASV_00415,UK2
405,2,172,NA,7,3.25155e-4,ASV_00415,SE1
406,1,2,524,2,1.97174e-4,ASV_00416,IT2
406,1,1,153,5,8.01622e-4,ASV_00416,UK1
406,1,3,574,6,9.76848e-5,ASV_00416,UK2
406,2,336,NA,7,2.22845e-4,ASV_00416,SE1
407,1,3,384,6,1.50262e-4,ASV_00417,UK2
407,2,120,NA,7,3.72406e-4,ASV_00417,SE1
408,1,2,407,2,2.90829e-4,ASV_00418,IT2
409,1,3,350,6,1.59343e-4,ASV_00419,UK2
409,2,211,NA,7,3.01709e-4,ASV_00419,SE1
410,1,3,408,6,1.4604e-4,ASV_00420,UK2
411,1,4,274,1,1.50117e-4,ASV_00421,IT1
411,1,2,279,2,3.66347e-4,ASV_00421,IT2
411,3,126,NA,4,3.53215e-4,ASV_00421,FI1
411,1,1,13,5,0.00101232,ASV_00421,UK1
411,1,3,54,6,2.60534e-4,ASV_00421,UK2
412,1,2,493,2,2.25885e-4,ASV_00422,IT2
412,1,1,235,5,7.37396e-4,ASV_00422,UK1
413,1,2,299,2,3.52308e-4,ASV_00423,IT2
414,1,3,293,6,1.71975e-4,ASV_00424,UK2
414,2,92,NA,7,3.99374e-4,ASV_00424,SE1
415,1,2,553,2,1.44347e-4,ASV_00425,IT2
415,1,4,383,3,4.60154e-5,ASV_00425,IT3
415,3,278,NA,4,1.82382e-4,ASV_00425,FI1
415,1,1,77,5,8.99677e-4,ASV_00425,UK1
415,1,3,437,6,1.38831e-4,ASV_00425,UK2
416,1,2,131,2,4.76578e-4,ASV_00426,IT2
416,3,156,NA,4,3.17948e-4,ASV_00426,FI1
416,1,1,453,5,4.69562e-4,ASV_00426,UK1
416,1,3,209,6,1.90377e-4,ASV_00426,UK2
416,2,267,NA,7,2.75581e-4,ASV_00426,SE1
417,1,2,314,2,3.42519e-4,ASV_00428,IT2
417,1,1,174,5,7.8469e-4,ASV_00428,UK1
417,1,3,23,6,2.89972e-4,ASV_00428,UK2
418,1,2,331,2,3.3527e-4,ASV_00429,IT2
418,1,1,112,5,8.52349e-4,ASV_00429,UK1
418,1,3,388,6,1.49656e-4,ASV_00429,UK2
419,1,1,444,5,4.91982e-4,ASV_00430,UK1
420,1,3,393,6,1.49023e-4,ASV_00431,UK2
420,2,173,NA,7,3.24998e-4,ASV_00431,SE1
421,1,3,261,6,1.78501e-4,ASV_00434,UK2
422,3,76,NA,4,3.8955e-4,ASV_00435,FI1
422,1,3,21,6,2.91985e-4,ASV_00435,UK2
422,2,411,NA,7,1.60326e-4,ASV_00435,SE1
423,1,1,242,5,7.34819e-4,ASV_00436,UK1
423,1,3,567,6,1.00688e-4,ASV_00436,UK2
424,1,4,180,1,2.1541e-4,ASV_00437,IT1
424,1,2,384,2,3.03217e-4,ASV_00437,IT2
424,1,1,384,5,5.83817e-4,ASV_00437,UK1
424,1,3,127,6,2.20402e-4,ASV_00437,UK2
425,1,2,396,2,2.97813e-4,ASV_00438,IT2
425,1,4,471,3,2.68597e-5,ASV_00438,IT3
425,1,3,238,6,1.84313e-4,ASV_00438,UK2
425,2,44,NA,7,4.71159e-4,ASV_00438,SE1
426,1,3,121,6,2.21213e-4,ASV_00439,UK2
427,1,4,162,1,2.29701e-4,ASV_00440,IT1
427,1,2,4,2,7.79228e-4,ASV_00440,IT2
428,1,2,292,2,3.56762e-4,ASV_00441,IT2
428,1,4,401,3,4.10219e-5,ASV_00441,IT3
428,1,3,230,6,1.86305e-4,ASV_00441,UK2
428,2,55,NA,7,4.5374e-4,ASV_00441,SE1
429,1,2,501,2,2.18006e-4,ASV_00442,IT2
429,3,316,NA,4,1.4863e-4,ASV_00442,FI1
429,1,1,349,5,6.18644e-4,ASV_00442,UK1
429,1,3,443,6,1.38334e-4,ASV_00442,UK2
429,2,58,NA,7,4.44933e-4,ASV_00442,SE1
430,1,2,197,2,4.23465e-4,ASV_00443,IT2
430,1,1,360,5,6.1162e-4,ASV_00443,UK1
431,1,2,390,2,3.00873e-4,ASV_00444,IT2
431,1,1,8,5,0.00104005,ASV_00444,UK1
431,1,3,534,6,1.11218e-4,ASV_00444,UK2
431,2,174,NA,7,3.24909e-4,ASV_00444,SE1
432,1,2,30,2,6.34098e-4,ASV_00445,IT2
432,1,1,96,5,8.78082e-4,ASV_00445,UK1
433,2,313,NA,7,2.40312e-4,ASV_00446,SE1
434,1,4,222,1,1.89711e-4,ASV_00447,IT1
434,1,2,302,2,3.5086e-4,ASV_00447,IT2
434,1,4,452,3,3.04785e-5,ASV_00447,IT3
434,1,1,147,5,8.12126e-4,ASV_00447,UK1
434,1,3,28,6,2.80812e-4,ASV_00447,UK2
434,2,42,NA,7,4.72001e-4,ASV_00447,SE1
435,1,3,256,6,1.80139e-4,ASV_00448,UK2
436,1,4,133,1,2.48547e-4,ASV_00449,IT1
436,3,140,NA,4,3.36702e-4,ASV_00449,FI1
436,2,167,NA,7,3.2927e-4,ASV_00449,SE1
437,1,2,484,2,2.3038e-4,ASV_00450,IT2
437,1,3,97,6,2.34388e-4,ASV_00450,UK2
438,1,4,136,1,2.45691e-4,ASV_00451,IT1
438,1,2,187,2,0.00043141400000000003,ASV_00451,IT2
439,1,4,273,1,1.5073e-4,ASV_00452,IT1
439,1,2,247,2,3.94537e-4,ASV_00452,IT2
439,1,4,392,3,4.2899e-5,ASV_00452,IT3
439,3,190,NA,4,2.89017e-4,ASV_00452,FI1
439,1,1,373,5,5.96238e-4,ASV_00452,UK1
439,1,3,324,6,1.6604e-4,ASV_00452,UK2
439,2,459,NA,7,7.82242e-5,ASV_00452,SE1
440,1,2,287,2,3.60565e-4,ASV_00453,IT2
440,1,3,31,6,2.79769e-4,ASV_00453,UK2
441,1,4,119,1,2.53426e-4,ASV_00454,IT1
441,1,2,11,2,7.18087e-4,ASV_00454,IT2
441,1,1,327,5,6.54351e-4,ASV_00454,UK1
441,1,3,516,6,1.15555e-4,ASV_00454,UK2
442,1,2,529,2,1.90799e-4,ASV_00455,IT2
442,1,1,15,5,0.00100968,ASV_00455,UK1
443,1,3,79,6,2.46592e-4,ASV_00456,UK2
443,2,33,NA,7,5.00835e-4,ASV_00456,SE1
444,1,3,14,6,3.22005e-4,ASV_00457,UK2
445,1,2,290,2,3.57882e-4,ASV_00458,IT2
445,1,4,386,3,4.46452e-5,ASV_00458,IT3
445,1,1,472,5,4.10036e-4,ASV_00458,UK1
445,1,3,488,6,1.22712e-4,ASV_00458,UK2
446,1,2,328,2,3.36671e-4,ASV_00459,IT2
446,1,3,107,6,2.30633e-4,ASV_00459,UK2
447,1,4,206,1,1.98733e-4,ASV_00460,IT1
447,1,2,235,2,4.01538e-4,ASV_00460,IT2
448,3,229,NA,4,2.44506e-4,ASV_00461,FI1
448,1,1,210,5,7.54942e-4,ASV_00461,UK1
448,1,3,156,6,2.11519e-4,ASV_00461,UK2
449,1,1,233,5,7.38309e-4,ASV_00462,UK1
449,1,3,520,6,1.15256e-4,ASV_00462,UK2
450,1,2,59,2,5.63048e-4,ASV_00463,IT2
450,1,1,137,5,8.20698e-4,ASV_00463,UK1
451,1,4,160,1,2.31064e-4,ASV_00464,IT1
451,1,2,525,2,1.97004e-4,ASV_00464,IT2
451,1,4,358,3,5.24996e-5,ASV_00464,IT3
451,3,132,NA,4,3.47457e-4,ASV_00464,FI1
451,1,1,454,5,4.63637e-4,ASV_00464,UK1
451,1,3,592,6,8.86963e-5,ASV_00464,UK2
451,2,301,NA,7,2.49692e-4,ASV_00464,SE1
452,1,2,338,2,3.32952e-4,ASV_00465,IT2
453,1,3,397,6,1.47968e-4,ASV_00466,UK2
454,1,2,175,2,4.42257e-4,ASV_00467,IT2
454,1,3,120,6,2.2184e-4,ASV_00467,UK2
455,1,4,111,1,2.6001e-4,ASV_00468,IT1
455,1,2,211,2,4.13478e-4,ASV_00468,IT2
455,1,1,72,5,9.05272e-4,ASV_00468,UK1
455,1,3,86,6,2.40443e-4,ASV_00468,UK2
456,2,401,NA,7,1.73918e-4,ASV_00470,SE1
457,1,2,248,2,3.93507e-4,ASV_00471,IT2
457,1,1,110,5,8.56004e-4,ASV_00471,UK1
457,1,3,63,6,2.56597e-4,ASV_00471,UK2
457,2,22,NA,7,5.31542e-4,ASV_00471,SE1
458,3,226,NA,4,2.47542e-4,ASV_00472,FI1
458,2,452,NA,7,9.99111e-5,ASV_00472,SE1
459,1,2,164,2,4.50598e-4,ASV_00474,IT2
459,3,80,NA,4,3.8743e-4,ASV_00474,FI1
459,1,1,407,5,5.61827e-4,ASV_00474,UK1
459,1,3,355,6,1.5704e-4,ASV_00474,UK2
459,2,371,NA,7,1.9494e-4,ASV_00474,SE1
460,3,58,NA,4,4.1661e-4,ASV_00475,FI1
460,1,1,107,5,8.62192e-4,ASV_00475,UK1
460,1,3,53,6,2.612e-4,ASV_00475,UK2
460,2,416,NA,7,1.51504e-4,ASV_00475,SE1
461,1,4,149,1,2.37465e-4,ASV_00476,IT1
461,1,2,544,2,1.78286e-4,ASV_00476,IT2
461,1,1,25,5,9.76235e-4,ASV_00476,UK1
462,1,2,374,2,3.09733e-4,ASV_00477,IT2
462,3,97,NA,4,3.76099e-4,ASV_00477,FI1
462,1,1,405,5,5.63227e-4,ASV_00477,UK1
462,1,3,502,6,1.19811e-4,ASV_00477,UK2
462,2,84,NA,7,4.0976e-4,ASV_00477,SE1
463,3,183,NA,4,2.957e-4,ASV_00478,FI1
463,1,3,396,6,1.48252e-4,ASV_00478,UK2
463,2,76,NA,7,4.16192e-4,ASV_00478,SE1
464,1,2,178,2,4.39874e-4,ASV_00479,IT2
464,1,3,76,6,2.47235e-4,ASV_00479,UK2
465,3,266,NA,4,2.02375e-4,ASV_00481,FI1
465,1,3,49,6,2.63187e-4,ASV_00481,UK2
465,2,253,NA,7,2.81293e-4,ASV_00481,SE1
466,1,4,263,1,1.62598e-4,ASV_00482,IT1
466,1,2,75,2,5.33335e-4,ASV_00482,IT2
466,1,4,390,3,4.3042e-5,ASV_00482,IT3
467,1,2,147,2,4.63459e-4,ASV_00483,IT2
467,3,165,NA,4,3.1151e-4,ASV_00483,FI1
467,1,1,133,5,8.24533e-4,ASV_00483,UK1
467,1,3,182,6,2.01707e-4,ASV_00483,UK2
467,2,133,NA,7,3.5657e-4,ASV_00483,SE1
468,1,3,621,6,6.79526e-5,ASV_00484,UK2
468,2,283,NA,7,2.63094e-4,ASV_00484,SE1
469,1,2,155,2,4.57263e-4,ASV_00485,IT2
470,1,2,473,2,2.39353e-4,ASV_00486,IT2
470,3,189,NA,4,2.91222e-4,ASV_00486,FI1
470,1,1,337,5,6.37993e-4,ASV_00486,UK1
470,1,3,176,6,2.04249e-4,ASV_00486,UK2
470,2,388,NA,7,1.84674e-4,ASV_00486,SE1
471,3,180,NA,4,2.9789e-4,ASV_00487,FI1
471,1,1,143,5,8.15574e-4,ASV_00487,UK1
471,1,3,243,6,1.83406e-4,ASV_00487,UK2
471,2,389,NA,7,1.82668e-4,ASV_00487,SE1
472,1,2,125,2,4.81903e-4,ASV_00488,IT2
473,1,4,177,1,2.15723e-4,ASV_00490,IT1
473,1,2,146,2,4.63505e-4,ASV_00490,IT2
473,1,1,430,5,5.20882e-4,ASV_00490,UK1
473,1,3,72,6,2.49034e-4,ASV_00490,UK2
473,2,308,NA,7,2.47445e-4,ASV_00490,SE1
474,1,3,45,6,2.65632e-4,ASV_00492,UK2
475,1,4,61,1,2.95892e-4,ASV_00493,IT1
475,1,2,17,2,6.70326e-4,ASV_00493,IT2
475,3,25,NA,4,4.85814e-4,ASV_00493,FI1
475,1,1,330,5,6.42504e-4,ASV_00493,UK1
475,1,3,66,6,2.53642e-4,ASV_00493,UK2
475,2,106,NA,7,3.86005e-4,ASV_00493,SE1
476,1,2,157,2,4.55857e-4,ASV_00494,IT2
476,3,98,NA,4,3.75779e-4,ASV_00494,FI1
476,1,1,39,5,9.49049e-4,ASV_00494,UK1
476,1,3,533,6,1.11699e-4,ASV_00494,UK2
476,2,255,NA,7,2.79477e-4,ASV_00494,SE1
477,1,2,195,2,4.26547e-4,ASV_00495,IT2
477,3,211,NA,4,2.66537e-4,ASV_00495,FI1
477,1,1,195,5,7.65808e-4,ASV_00495,UK1
477,1,3,133,6,2.17317e-4,ASV_00495,UK2
477,2,281,NA,7,2.64133e-4,ASV_00495,SE1
478,1,2,285,2,3.62084e-4,ASV_00496,IT2
478,1,3,277,6,1.74278e-4,ASV_00496,UK2
479,3,276,NA,4,1.85473e-4,ASV_00497,FI1
479,1,3,115,6,2.25203e-4,ASV_00497,UK2
479,2,351,NA,7,2.14368e-4,ASV_00497,SE1
480,1,2,24,2,6.52336e-4,ASV_00498,IT2
481,3,269,NA,4,1.9681e-4,ASV_00499,FI1
481,1,1,238,5,7.35771e-4,ASV_00499,UK1
482,1,4,95,1,2.74451e-4,ASV_00501,IT1
482,1,2,215,2,4.12139e-4,ASV_00501,IT2
482,1,4,436,3,3.42128e-5,ASV_00501,IT3
482,1,1,336,5,6.37997e-4,ASV_00501,UK1
482,1,3,101,6,2.32124e-4,ASV_00501,UK2
483,1,3,582,6,9.43876e-5,ASV_00502,UK2
483,2,185,NA,7,3.15703e-4,ASV_00502,SE1
484,1,2,39,2,6.08613e-4,ASV_00503,IT2
485,1,4,174,1,2.17697e-4,ASV_00504,IT1
485,1,2,514,2,2.08809e-4,ASV_00504,IT2
485,1,4,389,3,4.34034e-5,ASV_00504,IT3
485,3,134,NA,4,3.46571e-4,ASV_00504,FI1
485,1,3,99,6,2.32962e-4,ASV_00504,UK2
485,2,71,NA,7,4.22273e-4,ASV_00504,SE1
486,3,304,NA,4,1.60052e-4,ASV_00505,FI1
486,2,292,NA,7,2.56725e-4,ASV_00505,SE1
487,1,2,495,2,2.25339e-4,ASV_00506,IT2
487,1,1,466,5,4.25537e-4,ASV_00506,UK1
488,1,2,253,2,3.90106e-4,ASV_00507,IT2
488,1,1,224,5,7.43973e-4,ASV_00507,UK1
488,1,3,175,6,2.04329e-4,ASV_00507,UK2
489,1,4,142,1,2.41748e-4,ASV_00508,IT1
489,1,2,70,2,5.38217e-4,ASV_00508,IT2
489,1,1,406,5,5.62914e-4,ASV_00508,UK1
489,2,111,NA,7,3.802e-4,ASV_00508,SE1
490,2,109,NA,7,3.8148e-4,ASV_00509,SE1
491,1,1,111,5,8.53731e-4,ASV_00510,UK1
491,1,3,90,6,2.37529e-4,ASV_00510,UK2
492,1,2,281,2,3.65345e-4,ASV_00511,IT2
492,1,1,389,5,5.78855e-4,ASV_00511,UK1
492,1,3,93,6,2.37139e-4,ASV_00511,UK2
493,1,2,288,2,3.59005e-4,ASV_00512,IT2
493,1,1,307,5,6.70681e-4,ASV_00512,UK1
493,1,3,511,6,1.17031e-4,ASV_00512,UK2
494,1,2,421,2,2.81722e-4,ASV_00513,IT2
494,3,135,NA,4,3.46167e-4,ASV_00513,FI1
494,1,1,259,5,7.1974e-4,ASV_00513,UK1
495,1,4,186,1,2.12302e-4,ASV_00514,IT1
495,1,2,23,2,6.52596e-4,ASV_00514,IT2
496,2,95,NA,7,3.96445e-4,ASV_00515,SE1
497,1,2,415,2,2.86011e-4,ASV_00517,IT2
497,3,2,NA,4,5.58541e-4,ASV_00517,FI1
497,1,1,258,5,7.20233e-4,ASV_00517,UK1
497,1,3,190,6,1.98978e-4,ASV_00517,UK2
497,2,190,NA,7,3.13342e-4,ASV_00517,SE1
498,1,2,107,2,5.03956e-4,ASV_00518,IT2
499,1,1,191,5,7.68065e-4,ASV_00519,UK1
500,1,2,562,2,1.17693e-4,ASV_00520,IT2
500,1,3,318,6,1.66976e-4,ASV_00520,UK2
500,2,197,NA,7,3.10434e-4,ASV_00520,SE1
501,1,2,560,2,1.27034e-4,ASV_00521,IT2
502,1,1,342,5,6.33992e-4,ASV_00522,UK1
502,1,3,184,6,2.01118e-4,ASV_00522,UK2
503,3,145,NA,4,3.3312e-4,ASV_00523,FI1
504,1,2,327,2,3.3677e-4,ASV_00524,IT2
504,1,1,29,5,9.63786e-4,ASV_00524,UK1
504,1,3,345,6,1.61054e-4,ASV_00524,UK2
504,2,110,NA,7,3.80268e-4,ASV_00524,SE1
505,1,1,399,5,5.68575e-4,ASV_00526,UK1
506,1,4,200,1,2.03861e-4,ASV_00527,IT1
506,1,4,427,3,3.69397e-5,ASV_00527,IT3
506,1,1,433,5,5.18133e-4,ASV_00527,UK1
506,1,3,129,6,2.1962e-4,ASV_00527,UK2
507,1,2,46,2,5.8861e-4,ASV_00528,IT2
507,1,1,272,5,7.0479e-4,ASV_00528,UK1
508,1,4,130,1,2.49035e-4,ASV_00529,IT1
508,1,2,456,2,2.55156e-4,ASV_00529,IT2
508,1,1,351,5,6.1754e-4,ASV_00529,UK1
508,1,3,229,6,1.86536e-4,ASV_00529,UK2
509,1,4,139,1,2.42894e-4,ASV_00530,IT1
509,1,2,488,2,2.28963e-4,ASV_00530,IT2
509,1,1,202,5,7.59557e-4,ASV_00530,UK1
510,3,166,NA,4,3.10627e-4,ASV_00531,FI1
510,1,3,323,6,1.66094e-4,ASV_00531,UK2
511,1,3,218,6,1.89123e-4,ASV_00532,UK2
512,1,2,156,2,4.56311e-4,ASV_00533,IT2
513,1,2,166,2,4.50281e-4,ASV_00534,IT2
513,2,239,NA,7,2.8648e-4,ASV_00534,SE1
514,3,95,NA,4,3.76517e-4,ASV_00535,FI1
514,1,3,3,6,3.68194e-4,ASV_00535,UK2
514,2,62,NA,7,4.39762e-4,ASV_00535,SE1
515,1,2,232,2,4.03698e-4,ASV_00536,IT2
515,3,323,NA,4,1.21239e-4,ASV_00536,FI1
515,1,3,259,6,1.7887e-4,ASV_00536,UK2
516,1,4,209,1,1.97717e-4,ASV_00537,IT1
516,1,1,140,5,8.18683e-4,ASV_00537,UK1
517,3,218,NA,4,2.57527e-4,ASV_00538,FI1
517,1,1,34,5,9.56354e-4,ASV_00538,UK1
517,1,3,485,6,1.23265e-4,ASV_00538,UK2
518,1,3,302,6,1.70649e-4,ASV_00540,UK2
519,1,2,85,2,5.23734e-4,ASV_00541,IT2
519,3,246,NA,4,2.30052e-4,ASV_00541,FI1
519,1,1,42,5,9.39567e-4,ASV_00541,UK1
519,1,3,151,6,2.12402e-4,ASV_00541,UK2
519,2,171,NA,7,3.26018e-4,ASV_00541,SE1
520,1,4,220,1,1.90581e-4,ASV_00542,IT1
520,1,2,537,2,1.81929e-4,ASV_00542,IT2
520,1,4,321,3,6.93353e-5,ASV_00542,IT3
520,1,1,26,5,9.7304e-4,ASV_00542,UK1
521,1,2,420,2,2.81762e-4,ASV_00543,IT2
521,3,219,NA,4,2.55873e-4,ASV_00543,FI1
521,1,3,550,6,1.06375e-4,ASV_00543,UK2
521,2,440,NA,7,1.14226e-4,ASV_00543,SE1
522,1,2,548,2,1.65321e-4,ASV_00544,IT2
523,1,3,130,6,2.1955e-4,ASV_00545,UK2
524,3,18,NA,4,4.97586e-4,ASV_00546,FI1
524,1,3,334,6,1.6452e-4,ASV_00546,UK2
524,2,247,NA,7,2.83592e-4,ASV_00546,SE1
525,1,2,225,2,4.06788e-4,ASV_00548,IT2
525,3,260,NA,4,2.13433e-4,ASV_00548,FI1
525,1,3,424,6,1.42941e-4,ASV_00548,UK2
525,2,243,NA,7,2.8503e-4,ASV_00548,SE1
526,1,4,227,1,1.87019e-4,ASV_00550,IT1
526,1,2,203,2,4.18072e-4,ASV_00550,IT2
526,1,4,442,3,3.35228e-5,ASV_00550,IT3
526,1,1,229,5,7.41467e-4,ASV_00550,UK1
526,1,3,111,6,2.27614e-4,ASV_00550,UK2
527,1,2,432,2,2.71363e-4,ASV_00551,IT2
527,1,1,53,5,9.26731e-4,ASV_00551,UK1
528,1,3,264,6,1.77318e-4,ASV_00552,UK2
528,2,428,NA,7,1.38129e-4,ASV_00552,SE1
529,1,2,426,2,2.79227e-4,ASV_00554,IT2
529,3,283,NA,4,1.76751e-4,ASV_00554,FI1
529,1,1,190,5,7.68205e-4,ASV_00554,UK1
529,1,3,577,6,9.59442e-5,ASV_00554,UK2
529,2,6,NA,7,6.33679e-4,ASV_00554,SE1
530,1,4,300,1,1.09319e-4,ASV_00555,IT1
530,1,2,408,2,2.908e-4,ASV_00555,IT2
530,1,3,315,6,1.67508e-4,ASV_00555,UK2
531,1,4,59,1,2.99386e-4,ASV_00556,IT1
531,1,2,324,2,3.37704e-4,ASV_00556,IT2
531,1,1,306,5,6.70718e-4,ASV_00556,UK1
532,3,215,NA,4,2.61681e-4,ASV_00557,FI1
532,1,3,205,6,1.92167e-4,ASV_00557,UK2
532,2,386,NA,7,1.86082e-4,ASV_00557,SE1
533,1,3,29,6,2.80134e-4,ASV_00558,UK2
534,1,2,520,2,2.0049e-4,ASV_00559,IT2
534,1,3,587,6,9.24886e-5,ASV_00559,UK2
534,2,141,NA,7,3.4866e-4,ASV_00559,SE1
535,1,2,555,2,1.43809e-4,ASV_00561,IT2
536,1,1,361,5,6.09914e-4,ASV_00562,UK1
537,1,2,430,2,2.74368e-4,ASV_00563,IT2
537,3,288,NA,4,1.71554e-4,ASV_00563,FI1
537,1,3,202,6,1.93095e-4,ASV_00563,UK2
537,2,311,NA,7,2.4319e-4,ASV_00563,SE1
538,1,4,242,1,1.75115e-4,ASV_00564,IT1
538,1,1,484,5,3.33242e-4,ASV_00564,UK1
539,1,3,458,6,1.34408e-4,ASV_00565,UK2
540,1,2,434,2,2.70525e-4,ASV_00566,IT2
540,1,1,249,5,7.2742e-4,ASV_00566,UK1
540,1,3,8,6,3.44108e-4,ASV_00566,UK2
541,1,2,503,2,2.15982e-4,ASV_00568,IT2
541,1,1,154,5,8.01585e-4,ASV_00568,UK1
541,1,3,379,6,1.51262e-4,ASV_00568,UK2
542,1,2,350,2,3.24346e-4,ASV_00569,IT2
542,1,1,334,5,6.40966e-4,ASV_00569,UK1
543,1,4,189,1,2.10463e-4,ASV_00570,IT1
543,1,2,73,2,5.34854e-4,ASV_00570,IT2
543,3,133,NA,4,3.46676e-4,ASV_00570,FI1
543,1,1,467,5,4.18193e-4,ASV_00570,UK1
543,1,3,605,6,8.08252e-5,ASV_00570,UK2
543,2,23,NA,7,5.258e-4,ASV_00570,SE1
544,1,4,93,1,2.74793e-4,ASV_00571,IT1
544,1,2,57,2,5.65235e-4,ASV_00571,IT2
545,1,2,118,2,4.89904e-4,ASV_00572,IT2
545,1,4,454,3,3.02006e-5,ASV_00572,IT3
545,1,3,436,6,1.38835e-4,ASV_00572,UK2
546,1,4,20,1,3.6224e-4,ASV_00574,IT1
546,1,2,451,2,2.58965e-4,ASV_00574,IT2
546,1,4,477,3,2.6093e-5,ASV_00574,IT3
546,1,1,456,5,4.5515e-4,ASV_00574,UK1
546,1,3,555,6,1.05262e-4,ASV_00574,UK2
546,2,45,NA,7,4.69217e-4,ASV_00574,SE1
547,3,161,NA,4,3.14774e-4,ASV_00575,FI1
547,1,3,118,6,2.22035e-4,ASV_00575,UK2
547,2,284,NA,7,2.61281e-4,ASV_00575,SE1
548,1,4,37,1,3.24446e-4,ASV_00576,IT1
548,1,2,561,2,1.24418e-4,ASV_00576,IT2
548,1,1,103,5,8.65709e-4,ASV_00576,UK1
548,1,3,140,6,2.16067e-4,ASV_00576,UK2
549,1,1,194,5,7.66289e-4,ASV_00577,UK1
549,1,3,206,6,1.92043e-4,ASV_00577,UK2
550,1,2,229,2,4.05471e-4,ASV_00581,IT2
550,1,1,244,5,7.31985e-4,ASV_00581,UK1
550,1,3,95,6,2.36232e-4,ASV_00581,UK2
551,1,3,61,6,2.57474e-4,ASV_00582,UK2
552,3,308,NA,4,1.55248e-4,ASV_00583,FI1
552,2,9,NA,7,6.00568e-4,ASV_00583,SE1
553,1,1,121,5,8.39872e-4,ASV_00584,UK1
553,1,3,314,6,1.67721e-4,ASV_00584,UK2
554,1,3,495,6,1.2137e-4,ASV_00585,UK2
555,1,3,391,6,1.4908e-4,ASV_00586,UK2
556,1,2,509,2,2.12458e-4,ASV_00587,IT2
556,3,40,NA,4,4.52149e-4,ASV_00587,FI1
556,1,1,168,5,7.89687e-4,ASV_00587,UK1
556,1,3,415,6,1.44664e-4,ASV_00587,UK2
556,2,102,NA,7,3.90265e-4,ASV_00587,SE1
557,1,1,368,5,6.03961e-4,ASV_00589,UK1
557,1,3,628,6,5.83659e-5,ASV_00589,UK2
558,2,347,NA,7,2.16334e-4,ASV_00590,SE1
559,1,1,460,5,4.45586e-4,ASV_00591,UK1
559,1,3,234,6,1.85701e-4,ASV_00591,UK2
560,1,2,454,2,2.56163e-4,ASV_00592,IT2
561,1,3,12,6,3.23531e-4,ASV_00593,UK2
561,2,327,NA,7,2.29411e-4,ASV_00593,SE1
562,1,4,184,1,2.13047e-4,ASV_00594,IT1
562,1,2,83,2,5.25755e-4,ASV_00594,IT2
563,1,4,216,1,1.91952e-4,ASV_00595,IT1
563,1,2,127,2,4.80771e-4,ASV_00595,IT2
563,1,1,488,5,2.45842e-4,ASV_00595,UK1
563,1,3,301,6,1.70656e-4,ASV_00595,UK2
564,1,4,65,1,2.89889e-4,ASV_00596,IT1
564,1,2,65,2,5.47746e-4,ASV_00596,IT2
565,1,3,361,6,1.55928e-4,ASV_00597,UK2
566,3,121,NA,4,3.55516e-4,ASV_00600,FI1
566,1,3,450,6,1.36223e-4,ASV_00600,UK2
566,2,20,NA,7,5.35668e-4,ASV_00600,SE1
567,3,234,NA,4,2.39172e-4,ASV_00601,FI1
567,2,86,NA,7,4.05964e-4,ASV_00601,SE1
568,1,3,371,6,1.5321e-4,ASV_00602,UK2
569,3,105,NA,4,3.70432e-4,ASV_00603,FI1
569,1,3,522,6,1.14601e-4,ASV_00603,UK2
569,2,152,NA,7,3.40373e-4,ASV_00603,SE1
570,1,1,33,5,9.56419e-4,ASV_00604,UK1
570,1,3,187,6,2.00022e-4,ASV_00604,UK2
571,3,123,NA,4,3.54947e-4,ASV_00607,FI1
571,1,1,421,5,5.37279e-4,ASV_00607,UK1
571,1,3,56,6,2.60448e-4,ASV_00607,UK2
571,2,104,NA,7,3.87305e-4,ASV_00607,SE1
572,3,328,NA,4,7.21525e-5,ASV_00610,FI1
572,2,232,NA,7,2.88989e-4,ASV_00610,SE1
573,1,2,255,2,3.88938e-4,ASV_00611,IT2
573,1,1,22,5,9.80351e-4,ASV_00611,UK1
574,1,2,120,2,4.88075e-4,ASV_00612,IT2
575,1,4,36,1,3.24927e-4,ASV_00613,IT1
575,1,2,251,2,3.90793e-4,ASV_00613,IT2
576,2,157,NA,7,3.38472e-4,ASV_00614,SE1
577,1,2,345,2,3.28159e-4,ASV_00615,IT2
577,1,1,390,5,5.77828e-4,ASV_00615,UK1
578,1,2,201,2,4.18806e-4,ASV_00618,IT2
578,1,1,293,5,6.82414e-4,ASV_00618,UK1
578,1,3,581,6,9.4489e-5,ASV_00618,UK2
579,1,4,270,1,1.56562e-4,ASV_00619,IT1
580,1,2,130,2,4.77048e-4,ASV_00620,IT2
580,3,291,NA,4,1.69996e-4,ASV_00620,FI1
580,1,1,356,5,6.14874e-4,ASV_00620,UK1
580,1,3,622,6,6.44316e-5,ASV_00620,UK2
581,3,206,NA,4,2.7015e-4,ASV_00621,FI1
581,2,285,NA,7,2.60385e-4,ASV_00621,SE1
582,1,4,293,1,1.23796e-4,ASV_00622,IT1
582,1,2,468,2,2.44577e-4,ASV_00622,IT2
582,1,1,109,5,8.58158e-4,ASV_00622,UK1
582,1,3,514,6,1.16488e-4,ASV_00622,UK2
